x,theta_mid,C_mid,psi_mid
0.0,1.0,1.0,0.0
0.0125,0.9874811222685291,0.9868489576848504,-0.003252076001947936
0.025,0.9749622743153978,0.9736986323041119,-0.012526312580048172
0.037500000000000006,0.962443505170254,0.9605505246201153,-0.027352940612410573
0.05,0.9499248807236285,0.9474068220697951,-0.04727441060402886
0.0625,0.9374064813435865,0.9342703021600296,-0.07184539095296293
0.07500000000000001,0.9248883995061539,0.9211442362225384,-0.10063276666091343
0.08750000000000001,0.9123707374490354,0.9080322936595653,-0.13321563840292344
0.1,0.8998536048603885,0.894938447075655,-0.16918532187692314
0.1125,0.8873371166160897,0.8818668789000186,-0.20814534736011997
0.125,0.8748213905800641,0.8688218902593596,-0.24971145940578754
0.1375,0.8623065454828528,0.8558078129640208,-0.2935116166207655
0.15000000000000002,0.8497926988937017,0.8428289255229419,-0.3391859914708889
0.1625,0.8372799653010887,0.829889374108105,-0.3863869700685474
0.17500000000000002,0.8247684543158268,0.8169930993507761,-0.43477915190356275
0.1875,0.8122582690097162,0.8041437697747259,-0.4840393494854873
0.2,0.7997495044012344,0.7913447225614494,-0.5338565878721924
0.21250000000000002,0.787242246098007,0.7785989122055619,-0.5839321040661648
0.225,0.7747365691038453,0.7659088674619503,-0.6339793462661782
0.23750000000000002,0.7622325367960556,0.7532766568170461,-0.6837239729679048
0.25,0.7497302000765547,0.7407038625419359,-0.7329038519125073
0.2625,0.737229596698149,0.7281915632118718,-0.7812690588872611
0.275,0.7247307507652007,0.7157403244115608,-0.828581876386757
0.28750000000000003,0.7122336724058589,0.7033501971941742,-0.8746167921471851
0.30000000000000004,0.6997383576111452,0.6910207237292768,-0.9191604975695995
0.3125,0.6872447882344519,0.6787509494647405,-0.962011886050868
0.325,0.674752932143516,0.6665394410430883,-1.002982051243257
0.3375,0.6622627435156478,0.6543843091552837,-1.0418942852652657
0.35000000000000003,0.6497741632659719,0.6422832354854245,-1.0785840768874315
0.36250000000000004,0.6372871195976515,0.6302335028975796,-1.1128991097174317
0.375,0.6248015286625482,0.6182320280397156,-1.1446992604088826
0.3875,0.6123172953204645,0.6062753955868969,-1.173856596917888
0.4,0.5998343139850495,0.5943598934136362,-1.2002553768305986
0.41250000000000003,0.58735246954457,0.5824815480697005,-1.223792045783901
0.42500000000000004,0.5748716383460403,0.5706361600307391,-1.244375235999883
0.4375,0.5623916892316358,0.5588193383003957,-1.2619257649529625
0.45,0.5499124846168539,0.5470265340496379,-1.2763766341866
0.4625,0.5374338816004958,0.5352530730874971,-1.2876730282943347
0.47500000000000003,0.524955733097195,0.5234941870610712,-1.2957723140775768
0.48750000000000004,0.512477888983875,0.5117450433775489,-1.3006440398901746
0.5,0.5000001972521779,0.5000007739252263,-1.3022699351771942
0.5125000000000001,0.48752250515948087,0.4882565027364567,-1.3006439102137322
0.525,0.4750446599647843,0.47650735385842546,-1.2957720560481443
0.5375,0.4625665096638566,0.4647484592151504,-1.2876726445437634
0.55,0.45008790414021693,0.45297498626995714,-1.2763761286248025
0.5625,0.4376086963175102,0.4411821667458451,-1.2619251427226224
0.5750000000000001,0.42512874330589207,0.4293653265465479,-1.2443745034166256
0.5875,0.4126479075344656,0.4175199169553324,-1.2237912102624735
0.6000000000000001,0.4001660578611552,0.405641547104309,-1.200254446797751
0.6125,0.38768307065074203,0.3937260176121245,-1.1738555817127763
0.625,0.37519883081113853,0.38176935518425476,-1.1446981701719399
0.6375000000000001,0.36271323277736395,0.3697678478616525,-1.112897955268791
0.65,0.35022618143215,0.3577180804944456,-1.078582869596093
0.6625000000000001,0.33773759295167055,0.3456169699120798,-1.0418930369103236
0.675,0.32524739556459975,0.33346179916424823,-1.0029807738686156
0.6875,0.31275553021257874,0.3212502501225193,-0.9620105918149713
0.7000000000000001,0.30026195110024484,0.30898043366488537,-0.9191591985918102
0.7125,0.2877666261232721,0.29665091661821386,-0.8746155003525264
0.7250000000000001,0.2752695371633999,0.2842607446098858,-0.8285806033508261
0.7375,0.2627706802402062,0.2718094599821086,-0.7812678156831879
0.75,0.25027006551041064,0.2592971139519679,-0.7329026489619044
0.7625000000000001,0.23776771710676575,0.246724272257687,-0.683722819897806
0.775,0.22526367281010412,0.23409201361619997,-0.6339782517740109
0.7875000000000001,0.21275798354982606,0.22140192042726126,-0.5839310757948346
0.8,0.20025071273001113,0.20865606129205846,-0.5338556322973826
0.8125,0.18774193538037628,0.19585696506572325,-0.48403847181728543
0.8250000000000001,0.17523173713344037,0.18300758632831687,-0.4347783560045251
0.8375,0.1627202130314313,0.17011126233200943,-0.3863862583902977
0.8500000000000001,0.1502074661686383,0.15717166165681717,-0.33918536501132013
0.8625,0.1376936061770005,0.14419272497646862,-0.29351107490386674
0.875,0.12517874756467212,0.13117859849256358,-0.24971100048606762
0.8875000000000001,0.1126630079190552,0.11813356073201783,-0.208144967853522
0.9,0.10014650598727298,0.1050619435129537,-0.16918501702003996
0.9125000000000001,0.08762935964822009,0.09196804796130842,-0.13321540214222155
0.925,0.07511168379111019,0.07885605649880581,-0.10063259177355538
0.9375,0.06259358811580198,0.06572994171774188,-0.07184526920068471
0.9500000000000001,0.0500751748700793,0.05259337300540439,-0.047274332921380904
0.9625,0.037556536538455684,0.03944962167796484,-0.027352897330506873
0.9750000000000001,0.025037753495943164,0.026301465228302134,-0.012526293686788079
0.9875,0.012518891638546102,0.013151091083040092,-0.003252071439481766
1.0,0.0,0.0,0.0
