x,theta_mid,C_mid,psi_mid
0.0,1.0,1.0,0.0
0.0125,0.9875,0.9875,-6.720591597676196e-27
0.025,0.9750000000000001,0.9750000000000003,-2.5965866066882435e-26
0.037500000000000006,0.9624999999999999,0.9624999999999999,-5.666778296370556e-26
0.05,0.95,0.95,-9.761159383740557e-26
0.0625,0.9375,0.9375,-1.4746407639347777e-25
0.07500000000000001,0.925,0.925,-2.0480535316391937e-25
0.08750000000000001,0.9125000000000001,0.9125000000000003,-2.681630507306705e-25
0.1,0.8999999999999999,0.8999999999999999,-3.360473404273088e-25
0.1125,0.8875,0.8875,-4.0698533632707693e-25
0.125,0.875,0.875,-4.795534008565596e-25
0.1375,0.8625,0.8625,-5.524061000169221e-25
0.15000000000000002,0.8500000000000001,0.8500000000000001,-6.243008279974211e-25
0.1625,0.8375,0.8375,-6.941174496767006e-25
0.17500000000000002,0.825,0.825,-7.608726535782344e-25
0.1875,0.8125,0.8125,-8.237290349437605e-25
0.2,0.8,0.8,-8.819992123213358e-25
0.21250000000000002,0.7875000000000001,0.7875000000000001,-9.35145502756544e-25
0.225,0.775,0.775,-9.82775830132392e-25
0.23750000000000002,0.7625,0.7625,-1.0246366165316001e-24
0.25,0.75,0.75,-1.0606034131159364e-24
0.2625,0.7375,0.7375,-1.090669976089079e-24
0.275,0.725,0.725,-1.1149363997938103e-24
0.28750000000000003,0.7124999999999999,0.7124999999999999,-1.1335967996125462e-24
0.30000000000000004,0.7,0.7,-1.1469269086404793e-24
0.3125,0.6875,0.6875,-1.1552718288149353e-24
0.325,0.675,0.675,-1.1590340710015497e-24
0.3375,0.6625,0.6625,-1.1586619373575963e-24
0.35000000000000003,0.6499999999999999,0.6499999999999999,-1.1546382469726031e-24
0.36250000000000004,0.6375,0.6375,-1.147469382335778e-24
0.375,0.625,0.625,-1.1376746363241617e-24
0.3875,0.6125,0.6125,-1.1257758614107158e-24
0.4,0.6,0.6,-1.1122874574323933e-24
0.41250000000000003,0.5874999999999999,0.5874999999999999,-1.097706773811499e-24
0.42500000000000004,0.575,0.575,-1.0825050392842351e-24
0.4375,0.5625,0.5625,-1.067118960825664e-24
0.45,0.55,0.55,-1.0519431491488802e-24
0.4625,0.5375000000000001,0.5375000000000001,-1.0373235284823198e-24
0.47500000000000003,0.5249999999999999,0.5249999999999999,-1.0235518729362678e-24
0.48750000000000004,0.5125,0.5125,-1.0108615821963525e-24
0.5,0.5,0.5,-9.994247686247349e-25
0.5125000000000001,0.48749999999999993,0.48749999999999993,-9.893506803076784e-25
0.525,0.475,0.475,-9.806854349470858e-25
0.5375,0.4625,0.4625,-9.734129926071844e-25
0.55,0.44999999999999996,0.44999999999999996,-9.674572556433532e-25
0.5625,0.4375,0.4375,-9.626851553048268e-25
0.5750000000000001,0.42499999999999993,0.42499999999999993,-9.589105690708845e-25
0.5875,0.4125,0.4125,-9.558989120316618e-25
0.6000000000000001,0.3999999999999999,0.3999999999999999,-9.533722594935736e-25
0.6125,0.38749999999999996,0.38749999999999996,-9.51014885086273e-25
0.625,0.375,0.375,-9.484791363661116e-25
0.6375000000000001,0.36249999999999993,0.36249999999999993,-9.453916145969315e-25
0.65,0.35,0.35,-9.413596725665419e-25
0.6625000000000001,0.3374999999999999,0.3374999999999999,-9.359782889345138e-25
0.675,0.32499999999999996,0.32499999999999996,-9.288374144212623e-25
0.6875,0.3125,0.3125,-9.19529908947244e-25
0.7000000000000001,0.29999999999999993,0.29999999999999993,-9.07660194886447e-25
0.7125,0.2875,0.2875,-8.928537360479114e-25
0.7250000000000001,0.2749999999999999,0.2749999999999999,-8.747674122621323e-25
0.7375,0.26249999999999996,0.26249999999999996,-8.531007946335064e-25
0.75,0.25,0.25,-8.276082377863229e-25
0.7625000000000001,0.2375,0.2375,-7.981115962730759e-25
0.775,0.22499999999999998,0.22499999999999998,-7.645132486986163e-25
0.7875000000000001,0.21249999999999997,0.21249999999999997,-7.268089834428175e-25
0.8,0.19999999999999996,0.19999999999999996,-6.851001746973485e-25
0.8125,0.1875,0.1875,-6.396045690512937e-25
0.8250000000000001,0.17499999999999993,0.17499999999999993,-5.906649240684481e-25
0.8375,0.16249999999999998,0.16249999999999998,-5.387547039707054e-25
0.8500000000000001,0.14999999999999997,0.14999999999999997,-4.8448005498706935e-25
0.8625,0.13749999999999996,0.13749999999999996,-4.285773626580783e-25
0.875,0.125,0.125,-3.719058398053538e-25
0.8875000000000001,0.11249999999999993,0.11249999999999993,-3.1543480614233617e-25
0.9,0.09999999999999995,0.09999999999999998,-2.60225591704282e-25
0.9125000000000001,0.08749999999999994,0.08749999999999991,-2.0740831307955597e-25
0.925,0.07499999999999996,0.07499999999999996,-1.581541143002272e-25
0.9375,0.062499999999999986,0.0625,-1.1364380835269256e-25
0.9500000000000001,0.04999999999999995,0.04999999999999995,-7.503417198468794e-26
0.9625,0.037499999999999964,0.037499999999999964,-4.3423405584539573e-26
0.9750000000000001,0.024999999999999967,0.024999999999999953,-1.981744217297115e-26
0.9875,0.01249999999999998,0.01249999999999997,-5.098849662708715e-27
1.0,0.0,0.0,0.0
