x,theta_mid,C_mid,psi_mid
0.0,1.0,1.0,0.0
0.0125,0.9857632799426206,0.9723979480526225,-0.003977933896591437
0.025,0.9715268275814992,0.9447968892831593,-0.015069358982334458
0.037500000000000006,0.9572934896144625,0.9172248175065028,-0.032484953656948055
0.05,0.9430683148338945,0.8897324969902424,-0.05548576421054993
0.0625,0.9288582088780253,0.8623895407474341,-0.08338073862675013
0.07500000000000001,0.9146716131589766,0.8352807229788093,-0.11552443735425724
0.08750000000000001,0.9005182028293802,0.8085024761582775,-0.1513148815807891
0.1,0.8864086005615661,0.7821595471594159,-0.1901915070614339
0.1125,0.8723541043962555,0.7563618068952368,-0.23163319848462088
0.125,0.8583664290533723,0.7312212247066787,-0.2751563854956782
0.1375,0.8444574609118354,0.7068490308316329,-0.3203131868355953
0.15000000000000002,0.8306390273912434,0.6833530971299413,-0.3666895935963216
0.1625,0.816922681728736,0.6608355672949173,-0.41390368636243463
0.17500000000000002,0.8033195042079375,0.6393907642723292,-0.46160388401623953
0.1875,0.7898399215098253,0.6191034179338057,-0.5094672242263971
0.2,0.7764935453441532,0.6000472358688528,-0.5571976776233782
0.21250000000000002,0.7632890307582277,0.5822838138997788,-0.6045244990885231
0.225,0.75023395469214,0.565861886977973,-0.6512006203000928
0.23750000000000002,0.7373347150358283,0.5508169104100207,-0.6970010880926065
0.25,0.7245964501043797,0.5371709509656668,-0.7417215533189647
0.2625,0.7120229781312,0.5249328588326068,-0.7851768147989542
0.275,0.6996167560701478,0.5140986842767086,-0.8271994226467179
0.28750000000000003,0.6873788565629835,0.5046522939018345,-0.8676383448470257
0.30000000000000004,0.6753089605512715,0.49656611013139784,-0.9063577004205305
0.3125,0.6634053663945472,0.4898019867072052,-0.9432355616540149
0.325,0.6516650171341773,0.48431224958080565,-0.9781628273745486
0.3375,0.6400835385633126,0.48004071975390683,-1.011042169268853
0.35000000000000003,0.6286552885342913,0.47692373287666967,-1.0417870522136374
0.36250000000000004,0.6173734163357152,0.474891133412255,-1.0703208290555424
0.375,0.6062299307634504,0.47386721992430914,-1.0965759098403058
0.3875,0.5952157755595691,0.4737716227410321,-1.1204930051119035
0.4,0.5843209109997838,0.47452010070345974,-1.1420204425911298
0.41250000000000003,0.573534400535251,0.4760252489488064,-1.1611135563040125
0.42500000000000004,0.562844501528364,0.47819711447665897,-1.1777341470639837
0.4375,0.5522387592583684,0.4809437205074485,-1.1918500131154377
0.45,0.5417041035061714,0.4841715043291728,-1.2034345497156882
0.4625,0.531226947153665,0.4877856764269527,-1.2124664164613503
0.47500000000000003,0.5207932863460851,0.4916905111944718,-1.2189292712463342
0.48750000000000004,0.5103888018591032,0.49578958138659923,-1.2228115698627249
0.5,0.49999896136777866,0.49998594941078955,-1.224106430409193
0.5125000000000001,0.4896091222662635,0.5041823272683299,-1.2228115618238091
0.525,0.4792046419500611,0.5082814270689554,-1.218929255896005
0.5375,0.46877098810227813,0.5121863116425915,-1.21246639523661
0.55,0.4582938415134604,0.5158005544862234,-1.2034345247286409
0.5625,0.4477591983499185,0.5190284310474422,-1.1918499871024923
0.5750000000000001,0.4371534715197922,0.5217751531623299,-1.1777341233191851
0.5875,0.42646359083409036,0.5239471597467433,-1.161113538597299
0.6000000000000001,0.4156771016044567,0.525452475900559,-1.1420204350725602
0.6125,0.40478226122622946,0.5262011507238802,-1.1204930122031342
0.625,0.3937681331821554,0.5261057816396966,-1.0965759361148413
0.6375000000000001,0.38262467777618075,0.5250821299189221,-1.0703208791095458
0.65,0.3713428387731998,0.5230498284172931,-1.041787130529345
0.6625000000000001,0.35991462498443305,0.5199331782721102,-1.0110422800729078
0.675,0.3483331857043629,0.5156620265100096,-0.9781629744938495
0.6875,0.3365928787798285,0.5101727112739342,-0.9432357483719624
0.7000000000000001,0.3246893299853591,0.5034090559240298,-0.9063579293368389
0.7125,0.3126194823291737,0.495323388573376,-0.8676386177445703
0.7250000000000001,0.3003816341230155,0.48587756489056044,-0.8271997403691957
0.7375,0.2879754662526107,0.47504400911748523,-0.7851771771433096
0.75,0.27540205127806666,0.4628065890799601,-0.7417219589450659
0.7625000000000001,0.2626638460535957,0.4491613558143498,-0.6970015344561168
0.775,0.2497646686963578,0.4341171598097435,-0.6512011036130054
0.7875000000000001,0.2367096573893342,0.41769606763457384,-0.6045250143118321
0.8,0.22350520987553277,0.3999335338669894,-0.5571982184964245
0.8125,0.2101589029347392,0.3808782921922874,-0.5094677833374046
0.8250000000000001,0.19667939144243768,0.3605919366339069,-0.4616044529184402
0.8375,0.18307628692729333,0.3391481724713481,-0.4139042557399815
0.8500000000000001,0.16936001588259922,0.3166317267955604,-0.36669015348387335
0.8625,0.15554165840071493,0.2931369193592055,-0.32031372689498094
0.875,0.14163276752560228,0.26876589027198944,-0.27515689535229837
0.8875000000000001,0.12764517048538357,0.24362650751023954,-0.2316336681265815
0.9,0.11359075347272368,0.21782999722097154,-0.19019192730356171
0.9125000000000001,0.09948123102995682,0.19148832454080436,-0.15131524459503753
0.925,0.08532790103233767,0.16471135616125818,-0.11552473726750226
0.9375,0.07114138600237103,0.13760383481473112,-0.0833809721865866
0.9500000000000001,0.056931360962113396,0.11026218901104975,-0.05548593151946684
0.9625,0.04270626721609219,0.08277118925812135,-0.0324850589752543
0.9750000000000001,0.028473010321816355,0.05520044523742569,-0.01506941160051869
0.9875,0.014236639021949255,0.027600718331956698,-0.003977949078583986
1.0,0.0,0.0,0.0
