x,theta_mid,C_mid,psi_mid
0.0,1.0,1.0,0.0
0.0125,0.9874627886610976,0.9869984735574433,-0.0005408039263838753
0.025,0.974925584118901,0.9739968793463522,-0.0020515172653177605
0.037500000000000006,0.9623884453599592,0.9609959434361208,-0.004427418377951853
0.05,0.9498514761259436,0.947997062388787,-0.007570426847456955
0.0625,0.9373148181291551,0.9350021920516389,-0.011388775416462793
0.07500000000000001,0.9247786447674371,0.9220137461956701,-0.015796690598875805
0.08750000000000001,0.9122431552317962,0.9090345032960128,-0.020714082587360995
0.1,0.8997085689351758,0.8960675202244954,-0.026066244950939753
0.1125,0.8871751202182536,0.8831160519995815,-0.031783564500169906
0.125,0.8746430533089965,0.870183477029425,-0.03780124159154999
0.1375,0.8621126175280701,0.8572732275026439,-0.044059021048788866
0.15000000000000002,0.8495840627430167,0.844388724740543,-0.05050093379657134
0.1625,0.8370576350812435,0.8315333194345139,-0.05707504923220616
0.17500000000000002,0.8245335729160304,0.8187102367626138,-0.0637332383015383
0.1875,0.8120121031416218,0.8059225264180971,-0.07043094719698728
0.2,0.7994934377535676,0.7931730175970819,-0.07712698155662598
0.21250000000000002,0.7869777707492565,0.7804642789886453,-0.08378330101283925
0.225,0.7744652753614584,0.7677985837936183,-0.09036482391625578
0.23750000000000002,0.7619561016349492,0.7551778797724509,-0.09683924204430377
0.25,0.7494503743531844,0.7426037642912626,-0.103176845092915
0.2625,0.7369481913187401,0.7300774643013948,-0.10935035474368243
0.275,0.724449621987969,0.7175998211536523,-0.11533476809634366
0.28750000000000003,0.7119547064571701,0.705171280115652,-0.1211072102570928
0.30000000000000004,0.6994634547946106,0.6927918844305392,-0.12664679587629973
0.3125,0.6869758467100326,0.6804612737285909,-0.13193449943421806
0.325,0.6744918315508475,0.6681786865804883,-0.13695303407976533
0.3375,0.6620113286120946,0.6559429669624613,-0.141686738835121
0.35000000000000003,0.6495342277454288,0.6437525743892384,-0.14612147398743852
0.36250000000000004,0.6370603902508569,0.631605597460477,-0.15024452449820863
0.375,0.6245896500337103,0.6194997705599561,-0.15404451127057842
0.3875,0.6121218150083299,0.607432493443772,-0.157511310125122
0.4,0.5996566687291887,0.5954008534537154,-0.16063597834508753
0.41250000000000003,0.5871939722295971,0.5834016500943462,-0.16341068866295164
0.42500000000000004,0.5747334660477457,0.5714314217165337,-0.16582867057116327
0.4375,0.5622748724195794,0.5594864740558373,-0.1678841588512146
0.45,0.5498178976178485,0.5475629103805371,-0.16957234922661762
0.4625,0.537362234416614,0.535656663010909,-0.17088936105696964
0.47500000000000003,0.5249075646604733,0.5237635259779627,-0.171832207002032
0.48750000000000004,0.5124535619177972,0.5118791885958595,-0.17239876959660505
0.5,0.4999998941972901,0.4999992697268546,-0.17258778468890798
0.5125000000000001,0.48754622670716075,0.4881193525190661,-0.17239883170708947
0.525,0.47509222465419443,0.47623502010768304,-0.17183233073001936
0.5375,0.4626375560433378,0.4643418913227999,-0.1708895454201637
0.55,0.4501818944368924,0.45243565542742337,-0.1695725927606873
0.5625,0.43772492167112764,0.44051210638295324,-0.1678844596206554
0.5750000000000001,0.4252663305095955,0.4285671764223722,-0.16582902618370982
0.5875,0.4128058272124572,0.41659696870997237,-0.16341109628750167
0.6000000000000001,0.4003431340011081,0.40459778886181114,-0.16063643473308953
0.6125,0.38787799139736756,0.39256617509510516,-0.1575118116353704
0.625,0.3754101604165091,0.380498926768133,-0.15404505389734907
0.6375000000000001,0.36293942459347495,0.3683931310654436,-0.1502451039026594
0.65,0.35046559182176606,0.35624618757671633,-0.14612208553218847
0.6625000000000001,0.3379884959847591,0.34405583051202127,-0.1416873776219128
0.675,0.3255079983595984,0.33182014829197115,-0.1369536949901039
0.6875,0.31302398877437826,0.319537600248912,-0.1319351771728693
0.7000000000000001,0.30053638650009723,0.30720703017537354,-0.12664748501752254
0.7125,0.28804514085986177,0.2948276764590223,-0.12110790529346652
0.7250000000000001,0.27555023153906444,0.28239917854977736,-0.11533546349004418
0.7375,0.2630516685817935,0.26992157951497786,-0.1093510449800505
0.75,0.25054949206054933,0.2573953244527918,-0.10317752473615108
0.7625000000000001,0.23804377140847108,0.24482125455261106,-0.09683990579511653
0.775,0.22553460440570225,0.23220059661393455,-0.09036546667128444
0.7875000000000001,0.2130221158142319,0.21953494786197042,-0.08378391792566547
0.8,0.20050645565850939,0.20682625592835968,-0.07712756810018746
0.8125,0.18798779715228167,0.1940767938981919,-0.0704314992272049
0.8250000000000001,0.17546633427536593,0.18128913035861455,-0.06373375212197091
0.8375,0.16294227900732894,0.16846609441814325,-0.0570755216595519
0.8500000000000001,0.15041585822814507,0.15561073569704115,-0.050501362226843885
0.8625,0.1378873102986481,0.1427262793150367,-0.04405940352400916
0.875,0.12535688133572598,0.12981607591968236,-0.037801576866812236
0.8875000000000001,0.11282482119842113,0.11688354680254473,-0.031783852110962414
0.9,0.10029137920100502,0.10393212413601699,-0.026066485280628736
0.9125000000000001,0.08775679956723967,0.09096518632477459,-0.02071427693477887
0.925,0.07522131663586908,0.07798598839562454,-0.015796841245994092
0.9375,0.06268514982025974,0.06499758723950388,-0.011388885696174706
0.9500000000000001,0.05014849831429071,0.052002761360256465,-0.007570501211545779
0.9625,0.0376115355212303,0.03900392456594252,-0.004427462465377922
0.9750000000000001,0.025074403161473847,0.02600303274796404,-0.0020515379710198565
0.9875,0.012537204987593073,0.013001482518158938,-0.0005408094708591253
1.0,0.0,0.0,0.0
