x,theta_mid,C_mid,psi_mid
0.0,1.0,1.0,0.0
0.0125,0.9378477605537026,1.7865623915936339e+210,-0.18094198140989165
0.025,0.8759149499474894,3.560184859041399e+210,-0.6508633281198943
0.037500000000000006,0.8148771753969108,5.290321097881711e+210,-1.3432815498452324
0.05,0.7557406441585175,6.935220926023656e+210,-2.1987298241281277
0.0625,0.69968209523835,8.453760535029988e+210,-3.1658585829461363
0.07500000000000001,0.6478693667309239,9.818172895804649e+210,-4.202256447108127
0.08750000000000001,0.6012929857831875,1.102183395760696e+211,-5.274578504830061
0.1,0.5606419330192138,1.2078885319773897e+211,-6.357918306352201
0.1125,0.5262448672102442,1.3017445396162373e+211,-7.434602830251979
0.125,0.4980703726222423,1.3870764685914455e+211,-8.49269303953881
0.1375,0.4757876368197634,1.466972107039357e+211,-9.524461056604961
0.15000000000000002,0.45885694831809015,1.543877717144202e+211,-10.525044819847079
0.1625,0.4466136501514864,1.6195140806770434e+211,-11.491384037618182
0.17500000000000002,0.4383470664047633,1.6949564651001811e+211,-12.421455830561083
0.1875,0.4333591017494186,1.7707847261780213e+211,-13.313781463569116
0.2,0.43100314319723576,1.8472324294500758e+211,-14.167147851993999
0.21250000000000002,0.4307057436888538,1.9243057708576608e+211,-14.980482030029371
0.225,0.43197501822932904,2.0018673311607555e+211,-15.752823026189763
0.23750000000000002,0.4343999365583374,2.0796905435744185e+211,-16.483347075163614
0.25,0.4376441611569154,2.1574933553233575e+211,-17.17141454740844
0.2625,0.44143721377451006,2.2349584379894227e+211,-17.816618053044955
0.275,0.4455648495878629,2.311745310410173e+211,-18.418819923614397
0.28750000000000003,0.4498598298470429,2.387498181355314e+211,-18.978173551953105
0.30000000000000004,0.45419379516075586,2.4618503595499253e+211,-19.495127178089447
0.3125,0.458470181343789,2.534427337429846e+211,-19.970411557194762
0.325,0.46261830554982686,2.6048491234199373e+211,-20.405014167138837
0.3375,0.46658851192168527,2.6727322843992396e+211,-20.80014316917871
0.35000000000000003,0.47034821000052884,2.737691993414768e+211,-21.157184376313324
0.36250000000000004,0.47387863826601584,2.7993441960464027e+211,-21.477654213591993
0.375,0.477172201684839,2.857307603924434e+211,-21.763151221622817
0.3875,0.4802303746502747,2.911210353963845e+211,-22.01530815744151
0.4,0.4830618565809955,2.9606926804757677e+211,-22.235746249085764
0.41250000000000003,0.4856810173033159,3.005407648616808e+211,-22.42603274718183
0.42500000000000004,0.4881066898206152,3.045025275087231e+211,-22.58764247696242
0.4375,0.49036117559445114,3.0792358826831683e+211,-22.721923780682847
0.45,0.4924694380394996,3.107752817160082e+211,-22.830069001161615
0.4625,0.49445845686752843,3.130314340122684e+211,-22.913089483144375
0.47500000000000003,0.4963567157537071,3.1466844607639686e+211,-22.971794956571728
0.48750000000000004,0.49819379537721753,3.156652490219694e+211,-23.006777107312416
0.5,0.5000000431476992,3.160031112224599e+211,-23.01839712892629
0.5125000000000001,0.5018062908756256,3.1566524850988227e+211,-23.00677707603701
0.525,0.5036433703719667,3.1466844506173885e+211,-22.971794894408387
0.5375,0.505541629046713,3.1303143252212487e+211,-22.91308939086785
0.55,0.5075306475793946,3.107752797894417e+211,-22.830068879933158
0.5625,0.5096389096456194,3.079235859540467e+211,-22.721923632047485
0.5750000000000001,0.5118933949577708,3.0450252486336957e+211,-22.587642302843726
0.5875,0.514319066931425,3.005407619479519e+211,-22.42603254987359
0.6000000000000001,0.5169382270294518,2.9606926493224754e+211,-22.235746031239746
0.6125,0.5197697082571331,2.9112103214794e+211,-22.01530792205061
0.625,0.5228278804435995,2.8573075707784324e+211,-21.763150971998584
0.6375000000000001,0.526121443012185,2.799344162824386e+211,-21.477653953335743
0.65,0.529651870353786,2.7376919609203637e+211,-21.157184109280117
0.6625000000000001,0.5334115674415733,2.6727322532907606e+211,-20.800142899432693
0.675,0.5373817727615127,2.604849094257434e+211,-20.405013898899302
0.6875,0.5415298958616737,2.534427310680658e+211,-19.970411294772678
0.7000000000000001,0.5458062808924151,2.4618503355859374e+211,-19.495126925814485
0.7125,0.5501402450153531,2.387498160449357e+211,-18.978173314091492
0.7250000000000001,0.5544352240531121,2.3117452927336043e+211,-18.41881970427852
0.7375,0.5585628586214347,2.2349584236115774e+211,-17.81661785609605
0.75,0.562355909975976,2.157493344213503e+211,-17.171414376354292
0.7625000000000001,0.5656001332995536,2.0796905356106043e+211,-16.483346933053483
0.775,0.56802505034161,2.0018673261294087e+211,-15.752822915505709
0.7875000000000001,0.5692943235773089,1.9243057684645927e+211,-14.980481952579645
0.8,0.5689969227328007,1.8472324293351749e+211,-14.16714780881058
0.8125,0.5666409627897622,1.7707847279343775e+211,-13.313781454811352
0.8250000000000001,0.5616529966534153,1.6949564682992632e+211,-12.421455855427396
0.8375,0.5533864112863562,1.619514084901269e+211,-11.49138409426823
0.8500000000000001,0.5411431112963765,1.5438777220270046e+211,-10.525044905337865
0.8625,0.5242124206896568,1.4669721123090199e+211,-9.524461166846752
0.875,0.5019296823944415,1.3870764740919903e+211,-8.492693169281228
0.8875000000000001,0.47375518483554774,1.3017445453403608e+211,-7.434602973131961
0.9,0.43935811550682763,1.2078885381064256e+211,-6.357918455024496
0.9125000000000001,0.3987070585450928,1.1021834022821169e+211,-5.274578651205772
0.925,0.3521306727162976,9.818172964743386e+210,-4.20225658282124
0.9375,0.3003179386560141,8.453760604337887e+210,-3.1658587000319547
0.9500000000000001,0.24425938359111077,6.935220990294604e+210,-2.1987299160055462
0.9625,0.18512284574500854,5.29032115136114e+210,-1.3432816125718796
0.9750000000000001,0.1240850642751625,3.56018489691302e+210,-0.650863361840976
0.9875,0.062152246584275456,1.7865624110036318e+210,-0.18094199187954185
1.0,0.0,0.0,0.0
