1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.997872,0.997872,0.997859,0.997834,0.997799,0.997752,0.997696,0.997630,0.997554,0.997469,0.997374,0.997271,0.997160,0.997040,0.996911,0.996775,0.996631,0.996479,0.996320,0.996154,0.995980,0.995799,0.995611,0.995416,0.995214,0.995006,0.994791,0.994569,0.994340,0.994105,0.993863,0.993615,0.993360,0.993098,0.992829,0.992554,0.992272,0.991984,0.991688,0.991385,0.991076,0.990759,0.990435,0.990104,0.989765,0.989419,0.989066,0.988704,0.988334,0.987957,0.987571,0.987177,0.986774,0.986363,0.985943,0.985513,0.985075,0.984627,0.984169,0.983701,0.983223,0.982735,0.982235,0.981725,0.981204,0.980671,0.980126,0.979568,0.978999,0.978416,0.977819,0.977209,0.976584,0.975945,0.975290,0.974620,0.973933,0.973229,0.972507,0.971767,0.971007,0.970228,0.969428,0.968606,0.967761,0.966892,0.965998,0.965078,0.964131,0.963154,0.962147,0.961107,0.960032,0.958921,0.957772,0.956581,0.955346,0.954064,0.952731,0.951344,0.949899,0.948391,0.946815,0.945165,0.943435,0.941619,0.939707,0.937692,0.935564,0.933313,0.930928,0.928399,0.925715,0.922869,0.919859,0.916696,0.913417,0.910116,0.907020,0.904690,0.904690
0.995742,0.995742,0.995716,0.995667,0.995597,0.995504,0.995392,0.995260,0.995108,0.994938,0.994750,0.994544,0.994321,0.994082,0.993826,0.993554,0.993266,0.992964,0.992646,0.992313,0.991966,0.991605,0.991230,0.990841,0.990438,0.990022,0.989592,0.989149,0.988693,0.988223,0.987740,0.987244,0.986735,0.986213,0.985677,0.985128,0.984565,0.983989,0.983399,0.982795,0.982178,0.981546,0.980900,0.980239,0.979563,0.978873,0.978167,0.977446,0.976709,0.975956,0.975187,0.974401,0.973598,0.972778,0.971940,0.971084,0.970210,0.969317,0.968404,0.967472,0.966520,0.965547,0.964553,0.963536,0.962498,0.961436,0.960351,0.959242,0.958108,0.956947,0.955761,0.954546,0.953304,0.952032,0.950730,0.949397,0.948031,0.946632,0.945198,0.943727,0.942219,0.940671,0.939083,0.937451,0.935775,0.934052,0.932281,0.930457,0.928580,0.926645,0.924651,0.922593,0.920469,0.918273,0.916002,0.913651,0.911215,0.908687,0.906062,0.903333,0.900491,0.897529,0.894436,0.891204,0.887819,0.884269,0.880541,0.876620,0.872489,0.868131,0.863529,0.858667,0.853531,0.848117,0.842434,0.836521,0.830478,0.824525,0.819132,0.815317,0.815317
0.993608,0.993608,0.993571,0.993498,0.993393,0.993255,0.993087,0.992890,0.992663,0.992409,0.992128,0.991821,0.991487,0.991129,0.990746,0.990340,0.989910,0.989457,0.988981,0.988484,0.987965,0.987424,0.986863,0.986281,0.985679,0.985056,0.984414,0.983751,0.983069,0.982366,0.981645,0.980903,0.980142,0.979360,0.978560,0.977739,0.976898,0.976036,0.975155,0.974252,0.973329,0.972385,0.971420,0.970432,0.969423,0.968392,0.967338,0.966261,0.965160,0.964036,0.962888,0.961714,0.960516,0.959292,0.958042,0.956765,0.955461,0.954129,0.952768,0.951378,0.949958,0.948508,0.947026,0.945511,0.943964,0.942383,0.940767,0.939115,0.937427,0.935700,0.933934,0.932128,0.930280,0.928390,0.926455,0.924473,0.922445,0.920367,0.918238,0.916056,0.913818,0.911524,0.909169,0.906753,0.904271,0.901721,0.899100,0.896405,0.893631,0.890775,0.887832,0.884799,0.881668,0.878437,0.875097,0.871643,0.868067,0.864362,0.860519,0.856528,0.852380,0.848062,0.843564,0.838870,0.833967,0.828838,0.823467,0.817835,0.811924,0.805715,0.799191,0.792338,0.785153,0.777642,0.769845,0.761847,0.753826,0.746128,0.739407,0.734900,0.734900
0.991470,0.991470,0.991421,0.991326,0.991186,0.991004,0.990782,0.990520,0.990220,0.989883,0.989510,0.989102,0.988659,0.988184,0.987675,0.987135,0.986564,0.985962,0.985331,0.984670,0.983981,0.983263,0.982518,0.981745,0.980945,0.980118,0.979264,0.978385,0.977478,0.976546,0.975587,0.974603,0.973592,0.972555,0.971492,0.970403,0.969286,0.968144,0.966974,0.965777,0.964552,0.963300,0.962019,0.960710,0.959372,0.958004,0.956607,0.955179,0.953721,0.952231,0.950710,0.949156,0.947569,0.945948,0.944293,0.942602,0.940876,0.939113,0.937313,0.935475,0.933597,0.931679,0.929721,0.927720,0.925676,0.923588,0.921454,0.919273,0.917045,0.914767,0.912438,0.910057,0.907622,0.905131,0.902582,0.899974,0.897305,0.894572,0.891773,0.888905,0.885967,0.882955,0.879866,0.876698,0.873446,0.870107,0.866678,0.863153,0.859529,0.855802,0.851964,0.848012,0.843938,0.839737,0.835400,0.830921,0.826291,0.821501,0.816540,0.811399,0.806065,0.800526,0.794768,0.788777,0.782536,0.776030,0.769241,0.762153,0.754749,0.747014,0.738938,0.730520,0.721769,0.712721,0.703450,0.694094,0.684903,0.676313,0.669069,0.664422,0.664422
0.989327,0.989327,0.989267,0.989149,0.988977,0.988752,0.988476,0.988151,0.987778,0.987360,0.986896,0.986389,0.985838,0.985247,0.984615,0.983943,0.983232,0.982484,0.981699,0.980877,0.980019,0.979126,0.978199,0.977238,0.976242,0.975214,0.974152,0.973058,0.971931,0.970772,0.969580,0.968355,0.967099,0.965810,0.964488,0.963134,0.961747,0.960327,0.958873,0.957386,0.955865,0.954309,0.952719,0.951094,0.949432,0.947735,0.946001,0.944230,0.942420,0.940573,0.938686,0.936759,0.934791,0.932783,0.930732,0.928638,0.926500,0.924317,0.922089,0.919813,0.917490,0.915118,0.912696,0.910223,0.907697,0.905117,0.902481,0.899789,0.897039,0.894229,0.891357,0.888422,0.885421,0.882354,0.879216,0.876008,0.872725,0.869366,0.865927,0.862407,0.858802,0.855109,0.851325,0.847445,0.843467,0.839386,0.835198,0.830897,0.826480,0.821941,0.817273,0.812472,0.807529,0.802439,0.797192,0.791782,0.786199,0.780433,0.774475,0.768313,0.761935,0.755329,0.748483,0.741381,0.734010,0.726355,0.718403,0.710141,0.701558,0.692650,0.683417,0.673874,0.664052,0.654017,0.643876,0.633817,0.624137,0.615315,0.608101,0.603641,0.603641
0.987180,0.987180,0.987108,0.986969,0.986764,0.986497,0.986169,0.985782,0.985339,0.984840,0.984287,0.983682,0.983026,0.982321,0.981567,0.980765,0.979918,0.979025,0.978088,0.977107,0.976084,0.975019,0.973912,0.972765,0.971578,0.970351,0.969084,0.967779,0.966435,0.965052,0.963630,0.962171,0.960672,0.959135,0.957560,0.955946,0.954293,0.952600,0.950869,0.949097,0.947285,0.945433,0.943539,0.941604,0.939627,0.937607,0.935543,0.933436,0.931284,0.929087,0.926844,0.924554,0.922216,0.919830,0.917394,0.914908,0.912370,0.909780,0.907136,0.904438,0.901683,0.898872,0.896002,0.893073,0.890082,0.887028,0.883911,0.880727,0.877476,0.874156,0.870764,0.867300,0.863759,0.860142,0.856444,0.852665,0.848800,0.844848,0.840806,0.836670,0.832438,0.828106,0.823670,0.819127,0.814472,0.809701,0.804810,0.799794,0.794647,0.789364,0.783940,0.778366,0.772638,0.766748,0.760688,0.754449,0.748024,0.741403,0.734577,0.727535,0.720266,0.712760,0.705004,0.696989,0.688703,0.680136,0.671279,0.662128,0.652680,0.642941,0.632927,0.622671,0.612226,0.601682,0.591179,0.580932,0.571264,0.562655,0.555800,0.551690,0.551690
0.985027,0.985027,0.984945,0.984785,0.984549,0.984240,0.983862,0.983415,0.982901,0.982324,0.981684,0.980984,0.980224,0.979407,0.978533,0.977604,0.976622,0.975587,0.974501,0.973365,0.972179,0.970944,0.969662,0.968332,0.966956,0.965534,0.964067,0.962554,0.960997,0.959395,0.957748,0.956057,0.954322,0.952542,0.950718,0.948849,0.946936,0.944977,0.942973,0.940923,0.938827,0.936685,0.934495,0.932258,0.929973,0.927638,0.925255,0.922821,0.920336,0.917799,0.915210,0.912567,0.909870,0.907118,0.904309,0.901443,0.898519,0.895536,0.892491,0.889385,0.886216,0.882982,0.879682,0.876315,0.872878,0.869372,0.865793,0.862140,0.858412,0.854606,0.850720,0.846753,0.842701,0.838564,0.834338,0.830020,0.825609,0.821101,0.816494,0.811783,0.806967,0.802041,0.797001,0.791845,0.786568,0.781165,0.775631,0.769963,0.764155,0.758201,0.752097,0.745834,0.739409,0.732812,0.726038,0.719080,0.711928,0.704576,0.697014,0.689235,0.681230,0.672989,0.664506,0.655772,0.646781,0.637529,0.628014,0.618239,0.608213,0.597953,0.587490,0.576873,0.566174,0.555504,0.545021,0.534955,0.525629,0.517493,0.511165,0.507467,0.507467
0.982869,0.982869,0.982777,0.982596,0.982330,0.981982,0.981553,0.981047,0.980466,0.979813,0.979088,0.978294,0.977432,0.976506,0.975515,0.974462,0.973347,0.972174,0.970941,0.969652,0.968307,0.966906,0.965451,0.963943,0.962382,0.960769,0.959105,0.957389,0.955623,0.953806,0.951940,0.950023,0.948056,0.946039,0.943971,0.941854,0.939686,0.937468,0.935198,0.932878,0.930505,0.928080,0.925602,0.923071,0.920486,0.917847,0.915152,0.912401,0.909593,0.906727,0.903803,0.900820,0.897776,0.894670,0.891503,0.888271,0.884975,0.881613,0.878184,0.874687,0.871120,0.867481,0.863770,0.859985,0.856125,0.852187,0.848170,0.844072,0.839891,0.835626,0.831273,0.826832,0.822300,0.817675,0.812953,0.808133,0.803212,0.798187,0.793055,0.787813,0.782457,0.776985,0.771393,0.765677,0.759833,0.753857,0.747744,0.741491,0.735091,0.728541,0.721836,0.714968,0.707934,0.700726,0.693340,0.685768,0.678005,0.670043,0.661877,0.653500,0.644907,0.636091,0.627050,0.617779,0.608278,0.598549,0.588598,0.578435,0.568080,0.557561,0.546922,0.536225,0.525558,0.515041,0.504845,0.495196,0.486402,0.478870,0.473127,0.469843,0.469843
0.980706,0.980706,0.980604,0.980404,0.980108,0.979721,0.979244,0.978681,0.978034,0.977306,0.976498,0.975613,0.974652,0.973619,0.972514,0.971339,0.970096,0.968786,0.967411,0.965972,0.964471,0.962908,0.961285,0.959602,0.957860,0.956060,0.954203,0.952290,0.950319,0.948293,0.946211,0.944074,0.941881,0.939632,0.937328,0.934969,0.932553,0.930082,0.927554,0.924970,0.922328,0.919629,0.916872,0.914056,0.911181,0.908245,0.905249,0.902192,0.899072,0.895889,0.892642,0.889331,0.885953,0.882508,0.878995,0.875413,0.871760,0.868036,0.864239,0.860368,0.856422,0.852399,0.848297,0.844115,0.839852,0.835505,0.831074,0.826556,0.821949,0.817252,0.812462,0.807577,0.802596,0.797515,0.792333,0.787047,0.781654,0.776152,0.770537,0.764808,0.758960,0.752991,0.746897,0.740675,0.734321,0.727832,0.721203,0.714430,0.707510,0.700438,0.693209,0.685819,0.678264,0.670538,0.662637,0.654555,0.646290,0.637835,0.629188,0.620344,0.611301,0.602057,0.592612,0.582968,0.573130,0.563105,0.552907,0.542554,0.532075,0.521508,0.510906,0.500340,0.489907,0.479735,0.469991,0.460893,0.452723,0.445836,0.440675,0.437777,0.437777
